DateOfDeparture,Dayofweek,DepArr,log_PAX,Departure,Arrival,WeeksToDeparture,std_wtd
2012/1/2,1,LAXDEN,11.37276069,LAX,DEN,16.12903226,10.95366586
2012/1/2,1,SFOLAX,11.65244848,SFO,LAX,16.62857143,11.2513678
2012/1/2,1,EWRORD,11.26492859,EWR,ORD,13.2,9.556847458
2012/1/2,1,LGADFW,10.71056171,LGA,DFW,14.19230769,10.86653296
2012/1/2,1,DTWORD,9.556068593,DTW,ORD,14.76923077,11.19038048
2012/1/2,1,EWRSFO,11.26936373,EWR,SFO,15.03703704,11.68655204
2012/1/3,2,BOSEWR,10.32699416,BOS,EWR,11.05555556,10.4288752
2012/1/3,2,LAXDFW,11.82790268,LAX,DFW,15.46428571,11.23975136
2012/1/3,2,ATLMCO,11.68463486,ATL,MCO,16.375,11.73016514
2012/1/3,2,MIAATL,10.51539476,MIA,ATL,16.6875,12.24069759
2012/1/3,2,ORDPHX,10.93022421,ORD,PHX,11.65217391,7.825417187
2012/1/3,2,DENSFO,10.80950718,DEN,SFO,11.13636364,7.554849937
2012/1/3,2,MCOPHL,10.40606085,MCO,PHL,14.21428571,9.569849037
2012/1/3,2,BOSSFO,10.75194163,BOS,SFO,12.52173913,9.685366493
2012/1/3,2,SFODFW,10.77518151,SFO,DFW,13.61538462,10.02427822
2012/1/3,2,ORDBOS,11.5371291,ORD,BOS,12.6,8.361618663
2012/1/3,2,ORDDTW,10.57419046,ORD,DTW,14.73913043,12.76791928
2012/1/3,2,ATLPHL,11.2470818,ATL,PHL,12.26086957,9.425388303
2012/1/3,2,DENORD,10.44092122,DEN,ORD,15.60714286,11.73894842
2012/1/3,2,PHLMCO,10.91956718,PHL,MCO,13.84615385,11.5609422
2012/1/3,2,DTWATL,10.68649717,DTW,ATL,9.761904762,7.395300953
2012/1/3,2,LGADTW,11.36014525,LGA,DTW,13.22222222,8.303536472
2012/1/3,2,ORDATL,11.47072504,ORD,ATL,13.84615385,9.673437063
2012/1/3,2,DENMSP,10.42705517,DEN,MSP,10.86363636,6.964504936
2012/1/3,2,LAXORD,11.87331303,LAX,ORD,16.97142857,11.72851155
2012/1/3,2,CLTLGA,10.71652964,CLT,LGA,10.9047619,8.067866892
2012/1/4,3,MCOPHL,10.52862159,MCO,PHL,10.40909091,8.35896491
2012/1/4,3,DFWPHL,9.393794484,DFW,PHL,11.35,10.0434582
2012/1/4,3,DENPHX,11.19249325,DEN,PHX,11.54545455,8.302192899
2012/1/4,3,SFODEN,10.3848275,SFO,DEN,13.08333333,9.703951085
2012/1/4,3,DFWLAX,11.20170302,DFW,LAX,16.29032258,11.44026092
2012/1/4,3,LGAMIA,10.80382993,LGA,MIA,15.64285714,11.95427798
2012/1/4,3,DFWSFO,10.26730984,DFW,SFO,14.66666667,10.14510113
2012/1/4,3,DENMSP,9.684738625,DEN,MSP,9.166666667,6.419180816
2012/1/4,3,PHXDEN,10.73431968,PHX,DEN,11.71428571,9.854658072
2012/1/4,3,LAXEWR,10.4615289,LAX,EWR,13.37037037,10.4039495
2012/1/4,3,BOSPHL,10.3848275,BOS,PHL,8.583333333,9.317220941
2012/1/4,3,EWRLAX,10.9088489,EWR,LAX,16.37037037,12.78866129
2012/1/4,3,ATLORD,10.75194163,ATL,ORD,8.421052632,6.344864848
2012/1/4,3,SFOLAS,10.20565213,SFO,LAS,9,6.173949065
2012/1/4,3,LASORD,10.01610971,LAS,ORD,15.61538462,12.30634608
2012/1/5,4,DENSFO,10.57419046,DEN,SFO,12.96153846,10.43256735
2012/1/5,4,ORDMSP,11.42238603,ORD,MSP,11.85714286,10.90085187
2012/1/5,4,JFKMCO,10.52862159,JFK,MCO,13.67857143,10.35321947
2012/1/5,4,LAXDFW,11.48656357,LAX,DFW,17.12121212,11.48302436
2012/1/5,4,LGAORD,13.37925834,LGA,ORD,14.36,10.97299716
2012/1/5,4,LAXIAH,10.69856825,LAX,IAH,14.46428571,11.41305991
2012/1/5,4,ORDPHL,11.25155953,ORD,PHL,8.3125,6.204501054
2012/1/5,4,PHLATL,11.03357341,PHL,ATL,9.75,9.248423289
2012/1/5,4,LASSFO,10.71056171,LAS,SFO,14.56,11.29557435
2012/1/5,4,ORDLAS,10.6804322,ORD,LAS,8.5,5.338539126
2012/1/5,4,LAXATL,11.38944962,LAX,ATL,14.37037037,11.56303177
2012/1/5,4,PHLORD,11.4746973,PHL,ORD,9.85,6.507283369
2012/1/5,4,EWRATL,10.70457462,EWR,ATL,12.8,10.55146119
2012/1/6,5,LAXJFK,12.64862375,LAX,JFK,18.55555556,12.16656882
2012/1/6,5,JFKMIA,10.92490331,JFK,MIA,16.65625,11.3097428
2012/1/6,5,BOSSFO,10.9088489,BOS,SFO,11.5,10.02365623
2012/1/6,5,ORDPHL,10.5933842,ORD,PHL,12.33333333,10.50490082
2012/1/6,5,PHLATL,10.92490331,PHL,ATL,7.75,7.784600182
2012/1/6,5,PHLBOS,10.24442641,PHL,BOS,7.285714286,5.224624704
2012/1/6,5,DENMSP,10.04195275,DEN,MSP,10.25,7.09985174
2012/1/6,5,DFWATL,11.74738763,DFW,ATL,10.4,9.505676974
2012/1/6,5,LASSFO,10.96705145,LAS,SFO,16.87096774,11.38051532
2012/1/6,5,BOSATL,10.79242331,BOS,ATL,9.588235294,8.895636736
2012/1/6,5,ATLMIA,10.48191135,ATL,MIA,14.92307692,12.45447093
2012/1/6,5,ORDLAX,11.69876353,ORD,LAX,17.38709677,12.93490734
2012/1/6,5,LGADTW,10.54175528,LGA,DTW,7.625,6.936617812
2012/1/6,5,ATLORD,11.05357334,ATL,ORD,11.66666667,11.18822911
2012/1/6,5,LGAATL,11.70227904,LGA,ATL,9.411764706,9.347852852
2012/1/6,5,ORDDEN,10.37053642,ORD,DEN,12.41666667,10.05600261
2012/1/6,5,PHLDFW,10.15803314,PHL,DFW,6.928571429,4.827235006
2012/1/6,5,BOSPHL,10.56774839,BOS,PHL,6.642857143,4.413391211
2012/1/6,5,DENORD,10.25971319,DEN,ORD,11.31578947,10.07225359
2012/1/6,5,ORDIAH,10.42008329,ORD,IAH,11.05,8.494425417
2012/1/6,5,LGACLT,10.34889236,LGA,CLT,5,3.31662479
2012/1/7,6,PHLBOS,7.785131052,PHL,BOS,5.545454545,4.227614844
2012/1/7,6,LAXBOS,10.28241094,LAX,BOS,12.88461538,9.588855711
2012/1/7,6,LAXJFK,12.45024846,LAX,JFK,17.80555556,11.0552365
2012/1/7,6,SEAORD,9.642827294,SEA,ORD,9.65,6.200806399
2012/1/7,6,MSPORD,9.332238542,MSP,ORD,11,8.997075548
2012/1/7,6,PHLMCO,9.785572682,PHL,MCO,13.69565217,9.285544888
2012/1/7,6,DFWLGA,9.936359882,DFW,LGA,11.19047619,8.140141569
2012/1/7,6,DTWLGA,8.412643615,DTW,LGA,7.642857143,6.084117316
2012/1/7,6,MIAJFK,10.9088489,MIA,JFK,19.45,12.98312514
2012/1/7,6,ORDEWR,9.06343231,ORD,EWR,8.882352941,6.63214099
2012/1/7,6,ATLDEN,9.357105253,ATL,DEN,9.380952381,6.681887387
2012/1/7,6,SFOLAX,11.57511363,SFO,LAX,19.9,13.24870579
2012/1/7,6,LGADFW,9.344713342,LGA,DFW,9.631578947,6.824877095
2012/1/7,6,EWRATL,9.795362604,EWR,ATL,10.1,6.843360209
2012/1/7,6,ATLDTW,9.899790558,ATL,DTW,11.375,8.52011686
2012/1/7,6,ORDPHL,8.959382776,ORD,PHL,10.76190476,7.529307816
2012/1/7,6,MSPATL,9.775731099,MSP,ATL,10.27272727,7.869058261
2012/1/7,6,ORDDFW,10.03337813,ORD,DFW,12.04166667,8.137295602
2012/1/8,7,SFOBOS,11.04859343,SFO,BOS,11,8.783956668
2012/1/8,7,LAXJFK,13.07910442,LAX,JFK,18.56756757,13.00969839
2012/1/8,7,MSPORD,10.18199462,MSP,ORD,9.7,6.275264725
2012/1/8,7,ORDLGA,12.80666409,ORD,LGA,10.72727273,8.982426325
2012/1/8,7,EWRATL,10.6804322,EWR,ATL,10.0952381,8.129604922
2012/1/8,7,ORDLAX,12.09083803,ORD,LAX,12.36,9.551963149
2012/1/8,7,DENLAS,10.82643597,DEN,LAS,11.26315789,10.20806928
2012/1/8,7,MIAATL,11.00826806,MIA,ATL,18.05405405,12.39611486
2012/1/8,7,DFWDEN,10.356135,DFW,DEN,13.125,10.14808828
2012/1/8,7,DENMSP,9.998679906,DEN,MSP,10.4,7.308250565
2012/1/8,7,ATLCLT,10.41308525,ATL,CLT,7.833333333,5.823380866
2012/1/8,7,BOSPHL,9.567136731,BOS,PHL,5.363636364,4.056420276
2012/1/8,7,BOSATL,10.89806866,BOS,ATL,7.133333333,4.718756898
2012/1/8,7,ORDIAH,10.74608613,ORD,IAH,11.90909091,8.755455937
2012/1/8,7,LASDFW,9.989903534,LAS,DFW,11.15,8.001809006
2012/1/8,7,MSPDEN,9.765837305,MSP,DEN,7.466666667,5.501514943
2012/1/9,1,EWRORD,11.96705014,EWR,ORD,8.777777778,5.806239601
2012/1/9,1,DFWORD,12.19077135,DFW,ORD,10.5,7.458657986
2012/1/9,1,ATLPHL,11.62702485,ATL,PHL,9.166666667,6.862086803
2012/1/9,1,DENLAS,11.84749981,DEN,LAS,12.60869565,9.930390134
2012/1/9,1,PHXORD,10.26730984,PHX,ORD,11.52380952,8.582651383
2012/1/9,1,LAXEWR,10.59973847,LAX,EWR,7.777777778,5.69370711
2012/1/9,1,ORDDFW,12.48750264,ORD,DFW,10.7,7.692101212
2012/1/9,1,ORDSFO,12.56869942,ORD,SFO,14.76923077,11.3147963
2012/1/9,1,LAXSEA,10.80382993,LAX,SEA,10.13636364,7.510598572
2012/1/9,1,SEAORD,10.78669374,SEA,ORD,10.61111111,8.575881974
2012/1/9,1,LASJFK,10.561284,LAS,JFK,12.56,8.22638033
2012/1/9,1,DENSEA,10.83763706,DEN,SEA,10.77777778,10.53037933
2012/1/9,1,LASLAX,11.38944962,LAS,LAX,14.71428571,10.9742363
2012/1/9,1,SFOEWR,10.6186724,SFO,EWR,12.90909091,10.61853317
2012/1/9,1,LAXIAH,10.63741603,LAX,IAH,14.91304348,12.63441564
2012/1/9,1,DENDFW,11.74051847,DEN,DFW,9.857142857,7.45845637
2012/1/9,1,LASSFO,10.31963724,LAS,SFO,14.09090909,12.19644402
2012/1/9,1,DENMSP,10.4886563,DEN,MSP,11.35,9.371148332
2012/1/9,1,ATLDFW,12.41223489,ATL,DFW,9.444444444,6.913092627
2012/1/10,2,ORDPHX,10.64980794,ORD,PHX,13.76,9.95523313
2012/1/10,2,ATLSFO,10.40606085,ATL,SFO,13.59090909,11.37524083
2012/1/10,2,DFWSFO,11.01843144,DFW,SFO,12.40909091,9.864120123
2012/1/10,2,DENORD,10.39900989,DEN,ORD,13.66666667,12
2012/1/10,2,SEAORD,10.14188607,SEA,ORD,9.85,6.499190233
2012/1/10,2,DENLAS,11.10265448,DEN,LAS,10.3,7.399146466
2012/1/10,2,ORDLAS,11.56001253,ORD,LAS,10.91304348,8.300673814
2012/1/10,2,BOSEWR,10.96183473,BOS,EWR,8.235294118,5.471853111
2012/1/10,2,DENPHX,11.36435988,DEN,PHX,9,6.259111006
2012/1/10,2,DFWLGA,11.33465543,DFW,LGA,8.823529412,6.821247083
2012/1/10,2,LASDEN,9.488243818,LAS,DEN,10.42105263,7.798260415
2012/1/10,2,ATLPHL,11.20629091,ATL,PHL,7.833333333,5.74200211
2012/1/10,2,SFOLAS,12.56649104,SFO,LAS,14.75,10.21119574
2012/1/10,2,EWRBOS,11.16926784,EWR,BOS,8.411764706,5.874295953
2012/1/10,2,PHLDFW,10.5352,PHL,DFW,7.142857143,4.865216303
2012/1/10,2,JFKMCO,9.927284556,JFK,MCO,15.92,12.3757828
2012/1/10,2,DENATL,10.03337813,DEN,ATL,10.9,9.078024362
2012/1/11,3,LAXLAS,11.90193215,LAX,LAS,14.96428571,11.05368095
2012/1/11,3,MSPATL,10.8151672,MSP,ATL,10.47826087,7.464275921
2012/1/11,3,DENMSP,10.63741603,DEN,MSP,9,6.745368782
2012/1/11,3,LASORD,10.7809465,LAS,ORD,10.55,7.43728162
2012/1/11,3,PHXORD,10.51539476,PHX,ORD,8.4375,6.26065758
2012/1/11,3,ORDDFW,12.22558167,ORD,DFW,13.13043478,10.23498611
2012/1/11,3,SFOLAX,12.47361938,SFO,LAX,16.05882353,10.80387466
2012/1/11,3,DFWLAS,10.21347175,DFW,LAS,10.95238095,7.781235059
2012/1/11,3,ORDLAX,11.80809744,ORD,LAX,12.36363636,9.05299453
2012/1/11,3,DFWBOS,10.27487567,DFW,BOS,9.294117647,7.104265496
2012/1/11,3,SEASFO,11.38529137,SEA,SFO,9.277777778,6.153005536
2012/1/11,3,SFOORD,12.11913866,SFO,ORD,13.69230769,10.18928547
2012/1/11,3,PHLATL,11.47866112,PHL,ATL,8.684210526,7.08717646
2012/1/11,3,BOSEWR,11.19710382,BOS,EWR,8.3125,6.236652414
2012/1/11,3,BOSATL,11.50617444,BOS,ATL,10,7.325753659
2012/1/12,4,LASLAX,12.8413086,LAS,LAX,15.75,11.73635103
2012/1/12,4,SEALAX,11.11231759,SEA,LAX,11,9.771063617
2012/1/12,4,ATLCLT,10.89806866,ATL,CLT,8.684210526,6.642059851
2012/1/12,4,SEADEN,10.97225362,SEA,DEN,9.263157895,6.053851898
2012/1/12,4,ORDSFO,12.07364919,ORD,SFO,13.125,10.08792865
2012/1/12,4,BOSSFO,11.00316552,BOS,SFO,9.166666667,6.599910873
2012/1/12,4,LAXJFK,13.15959583,LAX,JFK,16.40625,10.80280542
2012/1/12,4,MCOPHL,11.12671902,MCO,PHL,8.888888889,5.989096847
2012/1/12,4,DTWATL,10.96705145,DTW,ATL,8.684210526,6.600106326
2012/1/12,4,PHLDFW,10.87084226,PHL,DFW,6.538461538,4.841063668
2012/1/12,4,IAHLAX,11.00826806,IAH,LAX,13.07692308,8.781448978
2012/1/12,4,ORDDFW,12.2933117,ORD,DFW,9.631578947,8.769964692
2012/1/12,4,LAXLAS,11.71278597,LAX,LAS,14.93333333,11.119828
2012/1/12,4,MCOEWR,11.33465543,MCO,EWR,11.59090909,9.762216234
2012/1/12,4,DFWLAX,11.95482074,DFW,LAX,15.06896552,10.04607612
2012/1/12,4,DTWORD,11.55241587,DTW,ORD,9.631578947,6.775860145
2012/1/12,4,LASDFW,11.69876353,LAS,DFW,12.54166667,8.880751861
2012/1/12,4,DFWORD,12.46663881,DFW,ORD,8,6.249705875
2012/1/12,4,JFKLAS,10.77518151,JFK,LAS,14.48,10.82866566
2012/1/12,4,LGAMIA,11.26492859,LGA,MIA,14.07692308,10.20557917
2012/1/12,4,SFODFW,11.37694695,SFO,DFW,10,7.171371656
2012/1/12,4,ORDPHL,11.78135898,ORD,PHL,9.8,7.613008258
2012/1/12,4,DFWBOS,10.74608613,DFW,BOS,8.625,6.64203784
2012/1/12,4,LGADFW,12.02406912,LGA,DFW,9.333333333,6.8941578
2012/1/12,4,ATLBOS,11.57886987,ATL,BOS,11.47619048,10.1667057
2012/1/13,5,JFKLAX,13.13369297,JFK,LAX,18.94444444,12.18651349
2012/1/13,5,ATLLGA,12.18806653,ATL,LGA,8.0625,5.960634754
2012/1/13,5,DTWATL,10.71056171,DTW,ATL,10.57142857,7.331926272
2012/1/13,5,ORDEWR,11.73362391,ORD,EWR,10.29411765,10.29420168
2012/1/13,5,BOSLGA,11.80477603,BOS,LGA,4.111111111,2.934469477
2012/1/13,5,ORDDTW,11.19710382,ORD,DTW,6.466666667,5.06904706
2012/1/13,5,JFKMIA,11.11713044,JFK,MIA,14.78571429,10.86058843
2012/1/13,5,LAXDFW,12.0993734,LAX,DFW,14.22222222,10.33043797
2012/1/13,5,DENSFO,11.01335667,DEN,SFO,13.53846154,9.60096149
2012/1/13,5,ATLDFW,12.00923232,ATL,DFW,11.21052632,8.910536506
2012/1/13,5,EWRBOS,10.83204493,EWR,BOS,11.78947368,11.44347921
2012/1/13,5,LAXJFK,13.0757441,LAX,JFK,16.16129032,10.93952093
2012/1/13,5,LASDEN,11.83445797,LAS,DEN,12.26923077,9.163220798
2012/1/13,5,MCOPHL,11.26936373,MCO,PHL,14.24,11.27785441
2012/1/14,6,ATLCLT,8.588530746,ATL,CLT,10,7.241853661
2012/1/14,6,DFWPHL,8.569787113,DFW,PHL,6.857142857,4.849379704
2012/1/14,6,ORDPHL,9.120382559,ORD,PHL,9.8125,9.467268173
2012/1/14,6,MIAATL,10.09258868,MIA,ATL,19.02777778,12.87852279
2012/1/14,6,EWRORD,9.824427749,EWR,ORD,11.94444444,11.89400354
2012/1/14,6,ORDLGA,11.06349345,ORD,LGA,11.5,9.344291812
2012/1/14,6,LGAORD,11.29575534,LGA,ORD,8.875,7.022582621
2012/1/14,6,DFWORD,10.44092122,DFW,ORD,9.526315789,6.449534187
2012/1/14,6,LGAMIA,10.28991588,LGA,MIA,14.25925926,9.936694206
2012/1/14,6,DFWLAS,9.294305524,DFW,LAS,11.47368421,9.014608028
2012/1/14,6,DENORD,9.21604331,DEN,ORD,12.19047619,10.24021019
2012/1/14,6,MIAJFK,10.69856825,MIA,JFK,15.84375,11.43596301
2012/1/14,6,MSPORD,9.369415369,MSP,ORD,12.42105263,12.4780509
2012/1/14,6,DENMSP,8.766281921,DEN,MSP,10.68421053,7.916597414
2012/1/14,6,ORDSFO,10.63118906,ORD,SFO,11.52173913,7.644781733
2012/1/14,6,PHLORD,9.684738625,PHL,ORD,8.944444444,5.865875615
2012/1/15,7,ORDSFO,11.21543297,ORD,SFO,10.69565217,7.893811055
2012/1/15,7,ATLMSP,10.18991385,ATL,MSP,12.04761905,10.34638193
2012/1/15,7,SFOATL,10.05898461,SFO,ATL,13.20833333,11.12763566
2012/1/15,7,PHXDEN,10.8151672,PHX,DEN,10.75,7.765476906
2012/1/15,7,EWRORD,10.87631943,EWR,ORD,8.470588235,6.104482442
2012/1/15,7,IAHORD,10.99291838,IAH,ORD,13.48,10.10824746
2012/1/15,7,DENSEA,9.981085665,DEN,SEA,8,5.049752469
2012/1/15,7,DTWLGA,9.998679906,DTW,LGA,6.2,4.585692034
2012/1/15,7,BOSSFO,10.43400108,BOS,SFO,10.16666667,8.262245813
2012/1/16,1,SFOATL,10.44781578,SFO,ATL,9.263157895,6.162990844
2012/1/16,1,DFWATL,11.46275505,DFW,ATL,12.0952381,9.984511815
2012/1/16,1,BOSORD,11.71975785,BOS,ORD,10.91304348,8.262252849
2012/1/16,1,DFWLGA,11.44267977,DFW,LGA,11.23809524,8.893282644
2012/1/16,1,MSPATL,10.9408207,MSP,ATL,12.15,10.65376138
2012/1/16,1,LAXEWR,11.10265448,LAX,EWR,12.5,8.737724308
2012/1/16,1,BOSPHL,10.83204493,BOS,PHL,8.5,7.393691004
2012/1/16,1,ATLLGA,12.23352338,ATL,LGA,10.55,7.830271892
2012/1/16,1,ATLEWR,11.33465543,ATL,EWR,10.83333333,10.51189802
2012/1/16,1,BOSATL,10.97744131,BOS,ATL,8.470588235,5.658153929
2012/1/16,1,CLTLGA,10.62494123,CLT,LGA,9,6.698880503
2012/1/16,1,DFWPHL,10.74608613,DFW,PHL,9.3125,8.56908202
2012/1/16,1,ATLMSP,11.27378835,ATL,MSP,10.18181818,7.786657475
2012/1/16,1,LASSFO,10.85431356,LAS,SFO,11.95833333,9.502764663
2012/1/16,1,MIALGA,11.16926784,MIA,LGA,13.85714286,8.678258426
2012/1/16,1,ORDBOS,11.89244116,ORD,BOS,12.39130435,9.311474497
2012/1/16,1,ATLPHL,11.70227904,ATL,PHL,9.571428571,6.982631514
2012/1/16,1,PHLORD,11.56757836,PHL,ORD,9.736842105,6.581473199
2012/1/16,1,JFKMCO,10.56774839,JFK,MCO,13.07407407,9.663276741
2012/1/17,2,ATLEWR,11.15519249,ATL,EWR,9.529411765,8.292448727
2012/1/17,2,CLTATL,10.4615289,CLT,ATL,8.625,6.810531061
2012/1/17,2,BOSORD,11.85722168,BOS,ORD,8.470588235,5.853606229
2012/1/17,2,LASLAX,11.21998724,LAS,LAX,14.33333333,10.23944109
2012/1/17,2,ATLCLT,10.91421574,ATL,CLT,7.75,5.259911279
2012/1/17,2,DFWDEN,11.08317675,DFW,DEN,6.857142857,4.769408008
2012/1/17,2,SFOATL,10.56774839,SFO,ATL,8.117647059,6.909073318
2012/1/17,2,PHLBOS,11.57511363,PHL,BOS,7.357142857,5.56924443
2012/1/17,2,LGAMIA,10.51539476,LGA,MIA,12,9.919677414
2012/1/17,2,SEASFO,11.28699957,SEA,SFO,8.4375,6.612803238
2012/1/17,2,DFWORD,12.17448325,DFW,ORD,10.4,7.436750847
2012/1/17,2,LGACLT,11.26492859,LGA,CLT,6.785714286,4.6604485
2012/1/17,2,CLTLGA,11.42238603,CLT,LGA,7.733333333,6.123335537
2012/1/17,2,ATLDEN,10.59973847,ATL,DEN,11.68421053,9.809590724
2012/1/17,2,ORDMSP,12.11351279,ORD,MSP,10.84210526,8.207470566
2012/1/17,2,PHLORD,11.5713498,PHL,ORD,7.8125,5.256345372
2012/1/17,2,PHXORD,10.39193217,PHX,ORD,8.75,6.952217872
2012/1/18,3,DENORD,10.82643597,DEN,ORD,8.125,5.414486741
2012/1/18,3,DENPHX,11.5371291,DEN,PHX,9.95,6.793766493
2012/1/18,3,SFOATL,9.954379112,SFO,ATL,10.15,8.273451517
2012/1/18,3,DTWATL,10.1337598,DTW,ATL,11.95,10.81166524
2012/1/18,3,EWRATL,10.99291838,EWR,ATL,9.764705882,8.728755723
2012/1/18,3,ORDBOS,11.76445066,ORD,BOS,9.352941176,7.407269879
2012/1/18,3,DENLAS,10.58700821,DEN,LAS,10.6,7.76903435
2012/1/18,3,LASJFK,10.49537694,LAS,JFK,11.45833333,8.697721674
2012/1/18,3,MCOATL,12.19886236,MCO,ATL,17.35294118,12.06769379
2012/1/18,3,DFWORD,11.97616984,DFW,ORD,11,9.678154094
2012/1/18,3,JFKLAX,13.19463483,JFK,LAX,17.53125,12.72027687
2012/1/18,3,PHXORD,10.32699416,PHX,ORD,10.66666667,9.273618496
2012/1/18,3,MSPORD,11.98524517,MSP,ORD,8.176470588,5.352981577
2012/1/18,3,EWRBOS,11.75081275,EWR,BOS,10,8.219218671
2012/1/18,3,DENSEA,10.09258868,DEN,SEA,10.11764706,9.577854359
2012/1/18,3,DFWATL,11.69876353,DFW,ATL,10.5,9.306860215
2012/1/18,3,MIALGA,10.88178056,MIA,LGA,13.04347826,10.21353051
2012/1/18,3,LAXSFO,12.91056302,LAX,SFO,12.96,8.899812732
2012/1/18,3,LGAATL,12.77531922,LGA,ATL,8.470588235,7.946049703
2012/1/18,3,DTWLGA,10.82643597,DTW,LGA,7.461538462,7.479030514
2012/1/19,4,DENLAS,10.40606085,DEN,LAS,10.8,7.857949378
2012/1/19,4,ORDMSP,12.03878882,ORD,MSP,12.56521739,10.59942574
2012/1/19,4,ATLCLT,11.01843144,ATL,CLT,8.277777778,6.649241934
2012/1/19,4,BOSSFO,11.02853973,BOS,SFO,9.684210526,6.708639799
2012/1/19,4,CLTLGA,11.34319081,CLT,LGA,5.833333333,4.281744193
2012/1/19,4,ORDDTW,11.57511363,ORD,DTW,8.571428571,9.677207844
2012/1/19,4,LASJFK,10.43400108,LAS,JFK,10.25,7.136820758
2012/1/19,4,DFWBOS,10.62494123,DFW,BOS,5.916666667,4.48144322
2012/1/19,4,DENPHX,11.52943847,DEN,PHX,8.833333333,5.923532333
2012/1/19,4,PHLBOS,12.085126,PHL,BOS,7.416666667,7.19164077
2012/1/19,4,SFOLAS,10.508746,SFO,LAS,11.04761905,7.90870527
2012/1/20,5,DENDFW,11.46275505,DEN,DFW,10.15,7.005824644
2012/1/20,5,IAHORD,11.60495388,IAH,ORD,10.31578947,8.654174533
2012/1/20,5,ATLORD,12.01220914,ATL,ORD,10.05555556,9.077912576
2012/1/20,5,PHLMCO,10.5352,PHL,MCO,11.77272727,8.943908905
2012/1/20,5,SEAORD,11.338928,SEA,ORD,10.95,8.268360749
2012/1/20,5,ORDDTW,11.25602654,ORD,DTW,9.411764706,8.039424914
2012/1/20,5,EWRMCO,10.78669374,EWR,MCO,14.34615385,10.84782857
2012/1/20,5,SFODEN,11.37276069,SFO,DEN,11.5,9.533873129
2012/1/20,5,ORDSFO,11.94251063,ORD,SFO,14.08,12.78645116
2012/1/20,5,SFOEWR,11.44267977,SFO,EWR,12.04166667,7.798991945
2012/1/20,5,ATLCLT,10.97744131,ATL,CLT,9,8.029357897
2012/1/20,5,ATLLAX,11.49050228,ATL,LAX,12.26086957,10.93043038
2012/1/20,5,ATLMSP,10.70457462,ATL,MSP,10.23809524,6.571946149
2012/1/20,5,BOSLAX,10.28991588,BOS,LAX,7.214285714,5.423291244
2012/1/20,5,LAXSEA,11.21086754,LAX,SEA,9.315789474,7.731987179
2012/1/20,5,EWRATL,11.02349244,EWR,ATL,11.55,8.852445395
2012/1/20,5,LAXDFW,11.95482074,LAX,DFW,13.15384615,10.43721153
2012/1/20,5,JFKSFO,12.52628641,JFK,SFO,11.83333333,9.448564035
2012/1/21,6,LASDFW,10.36334961,LAS,DFW,11.66666667,7.322785563
2012/1/21,6,MSPDEN,8.550853187,MSP,DEN,9.277777778,7.010962471
2012/1/21,6,SEAORD,9.890535077,SEA,ORD,7.5625,4.871259249
2012/1/21,6,DFWPHL,8.433026067,DFW,PHL,7.5,5.107926105
2012/1/21,6,SFOATL,9.663900691,SFO,ATL,9.176470588,8.66195196
2012/1/21,6,DENORD,9.488243818,DEN,ORD,11.52380952,8.201335547
2012/1/21,6,IAHLAX,9.927284556,IAH,LAX,11.31818182,9.260188025
2012/1/21,6,BOSORD,9.834016335,BOS,ORD,8.75,6.688298239
2012/1/21,6,EWRLAX,9.522464517,EWR,LAX,10.47619048,7.22923957
2012/1/21,6,DENDFW,9.148218535,DEN,DFW,11.22222222,8.496058294
2012/1/21,6,SFOSEA,10.33432217,SFO,SEA,8.9375,7.689549185
2012/1/21,6,MSPORD,10.66824278,MSP,ORD,12.13636364,10.37072553
2012/1/21,6,CLTATL,9.765837305,CLT,ATL,8.125,6.042902173
2012/1/21,6,DENMSP,8.783159644,DEN,MSP,11.7826087,8.095770623
2012/1/21,6,EWRBOS,8.697200847,EWR,BOS,9.210526316,6.042248913
2012/1/21,6,ORDDFW,10.561284,ORD,DFW,9.5,7.783247868
2012/1/21,6,ATLBOS,10.58061035,ATL,BOS,11.2173913,9.050145763
2012/1/21,6,BOSSFO,10.08424426,BOS,SFO,7.8125,5.306835215
2012/1/22,7,CLTATL,10.61238242,CLT,ATL,7.4375,6.25
2012/1/22,7,MCOEWR,10.63118906,MCO,EWR,14.75,10.34810772
2012/1/22,7,SFOBOS,10.96183473,SFO,BOS,11.95652174,8.967001429
2012/1/22,7,MSPORD,10.80950718,MSP,ORD,9.105263158,7.72366304
2012/1/22,7,DENDFW,11.07336107,DEN,DFW,9.941176471,8.870390269
2012/1/22,7,ORDDTW,10.56774839,ORD,DTW,11.31578947,10.8732732
2012/1/22,7,LASDEN,10.73431968,LAS,DEN,12.375,8.171065068
2012/1/22,7,PHLBOS,10.21347175,PHL,BOS,7.071428571,5.195623687
2012/1/22,7,LASLAX,11.62702485,LAS,LAX,17.09090909,13.10143989
2012/1/22,7,IAHORD,11.11713044,IAH,ORD,9.6,8.774364574
2012/1/22,7,BOSLAX,10.25971319,BOS,LAX,10.45,8.042485869
2012/1/22,7,ATLEWR,10.28241094,ATL,EWR,8.176470588,7.046588662
2012/1/22,7,ATLMCO,11.84424789,ATL,MCO,11.54545455,9.272217964
2012/1/22,7,DENATL,10.57419046,DEN,ATL,12.04761905,9.107558347
2012/1/22,7,DFWLAX,11.54096256,DFW,LAX,14.93103448,11.15453474
